precision,recall,threshold
0.0661768737321125,0.9909688013136289,0.024882778525352478
0.06619502029176264,0.9909688013136289,0.024885205551981926
0.06620591300532061,0.9909688013136289,0.0248861126601696
0.06622770919067215,0.9909688013136289,0.02489958144724369
0.06623134328358209,0.9909688013136289,0.024908363819122314
0.06624224795565556,0.9909688013136289,0.0249098502099514
0.06624951973214775,0.9909688013136289,0.024913761764764786
0.06626406807576174,0.9909688013136289,0.024918820708990097
0.06626770616009663,0.9909688013136289,0.024943815544247627
0.06628954305799649,0.9909688013136289,0.024945873767137527
0.06630410898703581,0.9909688013136289,0.02497023716568947
0.06631503763529477,0.9909688013136289,0.024998454377055168
0.06633326005715542,0.9909688013136289,0.02500579133629799
0.06634419831803441,0.9909688013136289,0.025010915473103523
0.06635514018691589,0.9909688013136289,0.025055119767785072
0.0663806852554584,0.9909688013136289,0.02505606785416603
0.06639529127014687,0.9909688013136289,0.025056570768356323
0.06640990371389272,0.9909688013136289,0.025067735463380814
0.06643183444328252,0.9909688013136289,0.02509538270533085
0.06643549097313958,0.9909688013136289,0.025095494464039803
0.06645012111869632,0.9909688013136289,0.025103740394115448
0.0663473185772492,0.9893267651888341,0.025134481489658356
0.06636558902902462,0.9893267651888341,0.025137849152088165
0.06637655613088024,0.9893267651888341,0.025151675567030907
0.06638752685802435,0.9893267651888341,0.025151802226901054
0.06640216013666171,0.9893267651888341,0.02515200898051262
0.06642412215423626,0.9893267651888341,0.025157686322927475
0.06643877157192479,0.9893267651888341,0.02516520768404007
0.06645709243326715,0.9893267651888341,0.02517290972173214
0.0664607578181016,0.9893267651888341,0.025179851800203323
0.06646442360728075,0.9893267651888341,0.02518039010465145
0.06646808980087153,0.9893267651888341,0.025180649012327194
0.06649009545880925,0.9893267651888341,0.02519775554537773
0.06649376448515616,0.9893267651888341,0.025219053030014038
0.06650844464068882,0.9893267651888341,0.025236813351511955
0.06652313127967319,0.9893267651888341,0.02525910921394825
0.06653782440640531,0.9893267651888341,0.025263680145144463
0.06654517340402032,0.9893267651888341,0.02526666596531868
0.06655252402518502,0.9893267651888341,0.025269173085689545
0.06656723014031599,0.9893267651888341,0.02529892697930336
0.06658194275610564,0.9893267651888341,0.025301620364189148
0.06660402387795711,0.9893267651888341,0.025303702801465988
0.06662611965055844,0.9893267651888341,0.025313129648566246
0.06664085831213361,0.9893267651888341,0.02532009966671467
0.06664823008849557,0.9893267651888341,0.02533091977238655
0.06666666666666667,0.9893267651888341,0.025356071069836617
0.06667773351040283,0.9893267651888341,0.02536914497613907
0.06670357044007749,0.9893267651888341,0.025374947115778923
0.06671464954047171,0.9893267651888341,0.02537527307868004
0.06672942740059808,0.9893267651888341,0.025384150445461273
0.06673681878599912,0.9893267651888341,0.025387443602085114
0.0667516064701972,0.9893267651888341,0.025396235287189484
0.0667590027700831,0.9893267651888341,0.025401245802640915
0.06676270153471106,0.9893267651888341,0.025403551757335663
0.06677750069271267,0.9893267651888341,0.025403602048754692
0.0667812015074263,0.9893267651888341,0.02540428936481476
0.06678860436758674,0.9893267651888341,0.025406714528799057
0.06679600886917961,0.9893267651888341,0.025408955290913582
0.06681823222801375,0.9893267651888341,0.02541346289217472
0.0668330560177482,0.9893267651888341,0.02541470155119896
0.06684788638633085,0.9893267651888341,0.025415698066353798
